image_name,width,height,label,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area,aspect_ratio,image_area,relative_size,center_x,center_y,pothole_count,pothole_size_category,severity_score,image_size,norm_center_x,norm_center_y,split,yolo_x,yolo_y,yolo_w,yolo_h,class_id
potholes109.png,400,176,pothole,194,33,239,52,45.0,19.0,855.0,2.37,70400.0,1.2145,216.0,42.0,3.0,Small,2.71,400x176,0.54,0.23863636363636365,train,0.54125,0.24147727272727273,0.1125,0.10795454545454546,0
potholes109.png,400,176,pothole,226,11,302,26,76.0,15.0,1140.0,5.07,70400.0,1.6193,264.0,18.0,3.0,Small,3.12,400x176,0.66,0.10227272727272728,train,0.66,0.10511363636363637,0.19,0.08522727272727273,0
potholes11.png,400,400,pothole,139,153,260,237,121.0,84.0,10164.0,1.44,160000.0,6.3525,199.0,195.0,2.0,Large,7.35,400x400,0.4975,0.4875,train,0.49875,0.4875,0.3025,0.21,0
potholes11.png,400,400,pothole,36,170,67,199,31.0,29.0,899.0,1.07,160000.0,0.5619,51.0,184.0,2.0,Small,1.56,400x400,0.1275,0.46,train,0.12875,0.46125,0.0775,0.0725,0
potholes110.png,400,300,pothole,148,137,225,213,77.0,76.0,5852.0,1.01,120000.0,4.8767,186.0,175.0,2.0,Medium,5.88,400x300,0.465,0.5833333333333334,train,0.46625,0.5833333333333334,0.1925,0.25333333333333335,0
potholes110.png,400,300,pothole,178,92,201,104,23.0,12.0,276.0,1.92,120000.0,0.23,189.0,98.0,2.0,Small,1.23,400x300,0.4725,0.32666666666666666,train,0.47375,0.32666666666666666,0.0575,0.04,0
potholes111.png,400,400,pothole,157,161,234,213,77.0,52.0,4004.0,1.48,160000.0,2.5025,195.0,187.0,1.0,Medium,3.0,400x400,0.4875,0.4675,train,0.48875,0.4675,0.1925,0.13,0
potholes112.png,485,300,pothole,52,100,417,266,365.0,166.0,60590.0,2.2,145500.0,41.6426,234.0,183.0,1.0,Large,42.14,485x300,0.4824742268041237,0.61,train,0.48350515463917526,0.61,0.7525773195876289,0.5533333333333333,0
potholes113.png,506,300,pothole,106,99,397,214,291.0,115.0,33465.0,2.53,151800.0,22.0455,251.0,156.0,3.0,Large,23.55,506x300,0.49604743083003955,0.52,train,0.4970355731225296,0.5216666666666667,0.575098814229249,0.38333333333333336,0
potholes113.png,506,300,pothole,228,215,290,266,62.0,51.0,3162.0,1.22,151800.0,2.083,259.0,240.0,3.0,Medium,3.58,506x300,0.5118577075098815,0.8,train,0.5118577075098814,0.8016666666666667,0.12252964426877469,0.17,0
potholes113.png,506,300,pothole,19,48,117,76,98.0,28.0,2744.0,3.5,151800.0,1.8076,68.0,62.0,3.0,Medium,3.31,506x300,0.13438735177865613,0.20666666666666667,train,0.13438735177865613,0.2066666666666667,0.19367588932806323,0.09333333333333334,0
potholes115.png,400,400,pothole,109,130,282,195,173.0,65.0,11245.0,2.66,160000.0,7.0281,195.0,162.0,1.0,Large,7.53,400x400,0.4875,0.405,train,0.48875,0.40625,0.4325,0.1625,0
potholes116.png,400,400,pothole,158,152,270,247,112.0,95.0,10640.0,1.18,160000.0,6.65,214.0,199.0,2.0,Large,7.65,400x400,0.535,0.4975,train,0.535,0.49875,0.28,0.23750000000000002,0
potholes116.png,400,400,pothole,82,95,113,140,31.0,45.0,1395.0,0.69,160000.0,0.8719,97.0,117.0,2.0,Small,1.87,400x400,0.2425,0.2925,train,0.24375,0.29375,0.0775,0.1125,0
potholes117.png,400,400,pothole,158,138,244,190,86.0,52.0,4472.0,1.65,160000.0,2.795,201.0,164.0,2.0,Medium,3.8,400x400,0.5025,0.41,train,0.5025000000000001,0.41000000000000003,0.215,0.13,0
potholes117.png,400,400,pothole,263,112,318,138,55.0,26.0,1430.0,2.12,160000.0,0.8938,290.0,125.0,2.0,Medium,1.89,400x400,0.725,0.3125,train,0.7262500000000001,0.3125,0.1375,0.065,0
potholes118.png,400,400,pothole,154,152,219,192,65.0,40.0,2600.0,1.62,160000.0,1.625,186.0,172.0,1.0,Medium,2.12,400x400,0.465,0.43,train,0.46625,0.43,0.1625,0.1,0
potholes120.png,400,400,pothole,2,21,78,64,76.0,43.0,3268.0,1.77,160000.0,2.0425,40.0,42.0,3.0,Medium,3.54,400x400,0.1,0.105,train,0.1,0.10625,0.19,0.1075,0
potholes120.png,400,400,pothole,0,79,79,146,79.0,67.0,5293.0,1.18,160000.0,3.3081,39.0,112.0,3.0,Medium,4.81,400x400,0.0975,0.28,train,0.09875,0.28125,0.1975,0.1675,0
potholes120.png,400,400,pothole,88,158,269,258,181.0,100.0,18100.0,1.81,160000.0,11.3125,178.0,208.0,3.0,Large,12.81,400x400,0.445,0.52,train,0.44625000000000004,0.52,0.4525,0.25,0
potholes121.png,533,300,pothole,172,152,209,165,37.0,13.0,481.0,2.85,159900.0,0.3008,190.0,158.0,15.0,Small,7.8,533x300,0.35647279549718575,0.5266666666666666,train,0.3574108818011257,0.5283333333333333,0.06941838649155722,0.043333333333333335,0
potholes121.png,533,300,pothole,25,220,107,273,82.0,53.0,4346.0,1.55,159900.0,2.7179,66.0,246.0,15.0,Medium,10.22,533x300,0.12382739212007504,0.82,train,0.12382739212007504,0.8216666666666668,0.15384615384615385,0.17666666666666667,0
potholes121.png,533,300,pothole,87,252,131,283,44.0,31.0,1364.0,1.42,159900.0,0.853,109.0,267.0,15.0,Small,8.35,533x300,0.2045028142589118,0.89,train,0.2045028142589118,0.8916666666666667,0.0825515947467167,0.10333333333333335,0
potholes121.png,533,300,pothole,152,206,201,233,49.0,27.0,1323.0,1.81,159900.0,0.8274,176.0,219.0,15.0,Small,8.33,533x300,0.3302063789868668,0.73,train,0.33114446529080677,0.7316666666666667,0.09193245778611632,0.09000000000000001,0
potholes121.png,533,300,pothole,204,212,254,237,50.0,25.0,1250.0,2.0,159900.0,0.7817,229.0,224.0,15.0,Small,8.28,533x300,0.42964352720450283,0.7466666666666667,train,0.42964352720450283,0.7483333333333334,0.09380863039399624,0.08333333333333334,0
potholes121.png,533,300,pothole,282,221,323,240,41.0,19.0,779.0,2.16,159900.0,0.4872,302.0,230.0,15.0,Small,7.99,533x300,0.5666041275797373,0.7666666666666667,train,0.5675422138836773,0.7683333333333334,0.07692307692307693,0.06333333333333334,0
potholes121.png,533,300,pothole,236,249,284,279,48.0,30.0,1440.0,1.6,159900.0,0.9006,260.0,264.0,15.0,Medium,8.4,533x300,0.4878048780487805,0.88,train,0.4878048780487805,0.88,0.0900562851782364,0.1,0
potholes121.png,533,300,pothole,159,253,211,286,52.0,33.0,1716.0,1.58,159900.0,1.0732,185.0,269.0,15.0,Medium,8.57,533x300,0.34709193245778613,0.8966666666666666,train,0.34709193245778613,0.8983333333333334,0.0975609756097561,0.11,0
potholes121.png,533,300,pothole,181,285,249,300,68.0,15.0,1020.0,4.53,159900.0,0.6379,215.0,292.0,15.0,Small,8.14,533x300,0.40337711069418386,0.9733333333333334,train,0.40337711069418386,0.9750000000000001,0.1275797373358349,0.05,0
potholes121.png,533,300,pothole,305,273,373,298,68.0,25.0,1700.0,2.72,159900.0,1.0632,339.0,285.0,15.0,Medium,8.56,533x300,0.6360225140712945,0.95,train,0.6360225140712945,0.9516666666666668,0.1275797373358349,0.08333333333333334,0
potholes121.png,533,300,pothole,234,166,257,178,23.0,12.0,276.0,1.92,159900.0,0.1726,245.0,172.0,15.0,Small,7.67,533x300,0.4596622889305816,0.5733333333333334,train,0.4606003752345216,0.5733333333333334,0.043151969981238276,0.04,0
potholes121.png,533,300,pothole,216,161,235,167,19.0,6.0,114.0,3.17,159900.0,0.0713,225.0,164.0,15.0,Small,7.57,533x300,0.42213883677298314,0.5466666666666666,train,0.4230769230769231,0.5466666666666667,0.03564727954971857,0.02,0
potholes121.png,533,300,pothole,241,137,323,177,82.0,40.0,3280.0,2.05,159900.0,2.0513,282.0,157.0,15.0,Medium,9.55,533x300,0.5290806754221389,0.5233333333333333,train,0.5290806754221389,0.5233333333333333,0.15384615384615385,0.13333333333333333,0
potholes121.png,533,300,pothole,326,178,499,248,173.0,70.0,12110.0,2.47,159900.0,7.5735,412.0,213.0,15.0,Large,15.07,533x300,0.7729831144465291,0.71,train,0.773921200750469,0.7100000000000001,0.324577861163227,0.23333333333333334,0
potholes121.png,533,300,pothole,464,246,533,300,69.0,54.0,3726.0,1.28,159900.0,2.3302,498.0,273.0,15.0,Medium,9.83,533x300,0.9343339587242027,0.91,train,0.9352720450281425,0.91,0.1294559099437148,0.18000000000000002,0
potholes122.png,400,400,pothole,197,212,250,269,53.0,57.0,3021.0,0.93,160000.0,1.8881,223.0,240.0,2.0,Medium,2.89,400x400,0.5575,0.6,train,0.55875,0.6012500000000001,0.1325,0.14250000000000002,0
potholes122.png,400,400,pothole,158,295,205,337,47.0,42.0,1974.0,1.12,160000.0,1.2337,181.0,316.0,2.0,Medium,2.23,400x400,0.4525,0.79,train,0.45375,0.79,0.11750000000000001,0.105,0
potholes123.png,400,400,pothole,103,165,237,224,134.0,59.0,7906.0,2.27,160000.0,4.9412,170.0,194.0,3.0,Large,6.44,400x400,0.425,0.485,train,0.425,0.48625,0.335,0.1475,0
potholes123.png,400,400,pothole,344,168,380,204,36.0,36.0,1296.0,1.0,160000.0,0.81,362.0,186.0,3.0,Small,2.31,400x400,0.905,0.465,train,0.905,0.465,0.09,0.09,0
potholes123.png,400,400,pothole,221,129,333,181,112.0,52.0,5824.0,2.15,160000.0,3.64,277.0,155.0,3.0,Medium,5.14,400x400,0.6925,0.3875,train,0.6925,0.3875,0.28,0.13,0
potholes127.png,400,400,pothole,155,149,222,188,67.0,39.0,2613.0,1.72,160000.0,1.6331,188.0,168.0,3.0,Medium,3.13,400x400,0.47,0.42,train,0.47125,0.42125,0.1675,0.0975,0
potholes127.png,400,400,pothole,178,176,273,237,95.0,61.0,5795.0,1.56,160000.0,3.6219,225.0,206.0,3.0,Medium,5.12,400x400,0.5625,0.515,train,0.56375,0.51625,0.23750000000000002,0.1525,0
potholes127.png,400,400,pothole,0,306,69,374,69.0,68.0,4692.0,1.01,160000.0,2.9325,34.0,340.0,3.0,Medium,4.43,400x400,0.085,0.85,train,0.08625000000000001,0.85,0.17250000000000001,0.17,0
potholes128.png,400,400,pothole,119,113,207,208,88.0,95.0,8360.0,0.93,160000.0,5.225,163.0,160.0,1.0,Large,5.72,400x400,0.4075,0.4,train,0.40750000000000003,0.40125,0.22,0.23750000000000002,0
potholes129.png,544,300,pothole,75,122,452,204,377.0,82.0,30914.0,4.6,163200.0,18.9424,263.0,163.0,1.0,Large,19.44,544x300,0.4834558823529412,0.5433333333333333,train,0.484375,0.5433333333333333,0.6930147058823529,0.2733333333333334,0
potholes13.png,474,300,pothole,168,93,339,295,171.0,202.0,34542.0,0.85,142200.0,24.2911,253.0,194.0,2.0,Large,25.29,474x300,0.5337552742616034,0.6466666666666666,train,0.5348101265822784,0.6466666666666667,0.36075949367088606,0.6733333333333333,0
potholes13.png,474,300,pothole,221,38,271,60,50.0,22.0,1100.0,2.27,142200.0,0.7736,246.0,49.0,2.0,Small,1.77,474x300,0.5189873417721519,0.16333333333333333,train,0.5189873417721519,0.16333333333333333,0.10548523206751054,0.07333333333333333,0
potholes130.png,450,300,pothole,72,47,403,269,331.0,222.0,73482.0,1.49,135000.0,54.4311,237.0,158.0,1.0,Large,54.93,450x300,0.5266666666666666,0.5266666666666666,train,0.5277777777777778,0.5266666666666667,0.7355555555555555,0.7400000000000001,0
potholes131.png,400,400,pothole,122,125,327,287,205.0,162.0,33210.0,1.27,160000.0,20.7562,224.0,206.0,1.0,Large,21.26,400x400,0.56,0.515,train,0.56125,0.515,0.5125,0.405,0
potholes132.png,400,400,pothole,129,161,213,212,84.0,51.0,4284.0,1.65,160000.0,2.6775,171.0,186.0,2.0,Medium,3.68,400x400,0.4275,0.465,train,0.4275,0.46625,0.21,0.1275,0
potholes132.png,400,400,pothole,245,163,284,199,39.0,36.0,1404.0,1.08,160000.0,0.8775,264.0,181.0,2.0,Medium,1.88,400x400,0.66,0.4525,train,0.66125,0.4525,0.0975,0.09,0
potholes134.png,400,400,pothole,120,194,242,263,122.0,69.0,8418.0,1.77,160000.0,5.2612,181.0,228.0,1.0,Large,5.76,400x400,0.4525,0.57,train,0.4525,0.57125,0.305,0.17250000000000001,0
potholes139.png,400,400,pothole,143,157,288,271,145.0,114.0,16530.0,1.27,160000.0,10.3312,215.0,214.0,2.0,Large,11.33,400x400,0.5375,0.535,train,0.5387500000000001,0.535,0.3625,0.28500000000000003,0
potholes139.png,400,400,pothole,368,120,400,149,32.0,29.0,928.0,1.1,160000.0,0.58,384.0,134.0,2.0,Small,1.58,400x400,0.96,0.335,train,0.96,0.33625,0.08,0.0725,0
potholes14.png,400,400,pothole,116,39,214,80,98.0,41.0,4018.0,2.39,160000.0,2.5112,165.0,59.0,5.0,Medium,5.01,400x400,0.4125,0.1475,train,0.41250000000000003,0.14875,0.245,0.10250000000000001,0
potholes14.png,400,400,pothole,8,103,59,152,51.0,49.0,2499.0,1.04,160000.0,1.5619,33.0,127.0,5.0,Medium,4.06,400x400,0.0825,0.3175,train,0.08375,0.31875000000000003,0.1275,0.1225,0
potholes14.png,400,400,pothole,0,1,43,34,43.0,33.0,1419.0,1.3,160000.0,0.8869,21.0,17.0,5.0,Medium,3.39,400x400,0.0525,0.0425,train,0.05375,0.043750000000000004,0.1075,0.0825,0
potholes14.png,400,400,pothole,22,1,95,22,73.0,21.0,1533.0,3.48,160000.0,0.9581,58.0,11.0,5.0,Medium,3.46,400x400,0.145,0.0275,train,0.14625,0.02875,0.1825,0.0525,0
potholes14.png,400,400,pothole,124,190,320,310,196.0,120.0,23520.0,1.63,160000.0,14.7,222.0,250.0,5.0,Large,17.2,400x400,0.555,0.625,train,0.555,0.625,0.49,0.3,0
potholes140.png,400,400,pothole,142,138,247,204,105.0,66.0,6930.0,1.59,160000.0,4.3312,194.0,171.0,1.0,Large,4.83,400x400,0.485,0.4275,train,0.48625,0.4275,0.2625,0.165,0
potholes141.png,437,300,pothole,47,99,396,193,349.0,94.0,32806.0,3.71,131100.0,25.0236,221.0,146.0,1.0,Large,25.52,437x300,0.505720823798627,0.4866666666666667,train,0.5068649885583524,0.4866666666666667,0.7986270022883295,0.31333333333333335,0
potholes143.png,533,300,pothole,246,58,493,238,247.0,180.0,44460.0,1.37,159900.0,27.8049,369.0,148.0,1.0,Large,28.3,533x300,0.6923076923076923,0.49333333333333335,train,0.6932457786116323,0.49333333333333335,0.4634146341463415,0.6000000000000001,0
potholes144.png,400,300,pothole,66,184,128,196,62.0,12.0,744.0,5.17,120000.0,0.62,97.0,190.0,9.0,Small,5.12,400x300,0.2425,0.6333333333333333,train,0.2425,0.6333333333333334,0.155,0.04,0
potholes144.png,400,300,pothole,38,218,104,242,66.0,24.0,1584.0,2.75,120000.0,1.32,71.0,230.0,9.0,Medium,5.82,400x300,0.1775,0.7666666666666667,train,0.1775,0.7666666666666667,0.165,0.08,0
potholes144.png,400,300,pothole,151,233,269,287,118.0,54.0,6372.0,2.19,120000.0,5.31,210.0,260.0,9.0,Medium,9.81,400x300,0.525,0.8666666666666667,train,0.525,0.8666666666666667,0.295,0.18000000000000002,0
potholes144.png,400,300,pothole,298,180,343,192,45.0,12.0,540.0,3.75,120000.0,0.45,320.0,186.0,9.0,Small,4.95,400x300,0.8,0.62,train,0.80125,0.62,0.1125,0.04,0
potholes144.png,400,300,pothole,308,208,379,231,71.0,23.0,1633.0,3.09,120000.0,1.3608,343.0,219.0,9.0,Medium,5.86,400x300,0.8575,0.73,train,0.85875,0.7316666666666667,0.1775,0.07666666666666667,0
potholes144.png,400,300,pothole,365,244,400,284,35.0,40.0,1400.0,0.88,120000.0,1.1667,382.0,264.0,9.0,Medium,5.67,400x300,0.955,0.88,train,0.95625,0.88,0.08750000000000001,0.13333333333333333,0
potholes144.png,400,300,pothole,162,142,235,156,73.0,14.0,1022.0,5.21,120000.0,0.8517,198.0,149.0,9.0,Small,5.35,400x300,0.495,0.49666666666666665,train,0.49625,0.4966666666666667,0.1825,0.04666666666666667,0
potholes144.png,400,300,pothole,110,126,135,137,25.0,11.0,275.0,2.27,120000.0,0.2292,122.0,131.0,9.0,Small,4.73,400x300,0.305,0.43666666666666665,train,0.30625,0.43833333333333335,0.0625,0.03666666666666667,0
potholes144.png,400,300,pothole,159,105,192,113,33.0,8.0,264.0,4.12,120000.0,0.22,175.0,109.0,9.0,Small,4.72,400x300,0.4375,0.36333333333333334,train,0.43875000000000003,0.36333333333333334,0.0825,0.02666666666666667,0
potholes145.png,533,300,pothole,78,156,163,174,85.0,18.0,1530.0,4.72,159900.0,0.9568,120.0,165.0,3.0,Medium,2.46,533x300,0.225140712945591,0.55,train,0.22607879924953095,0.55,0.15947467166979362,0.060000000000000005,0
potholes145.png,533,300,pothole,236,123,322,137,86.0,14.0,1204.0,6.14,159900.0,0.753,279.0,130.0,3.0,Small,2.25,533x300,0.5234521575984991,0.43333333333333335,train,0.5234521575984991,0.43333333333333335,0.16135084427767354,0.04666666666666667,0
potholes145.png,533,300,pothole,277,147,401,177,124.0,30.0,3720.0,4.13,159900.0,2.3265,339.0,162.0,3.0,Medium,3.83,533x300,0.6360225140712945,0.54,train,0.6360225140712945,0.54,0.2326454033771107,0.1,0
potholes146.png,450,300,pothole,105,225,200,260,95.0,35.0,3325.0,2.71,135000.0,2.463,152.0,242.0,2.0,Medium,3.46,450x300,0.3377777777777778,0.8066666666666666,train,0.3388888888888889,0.8083333333333333,0.2111111111111111,0.11666666666666667,0
potholes146.png,450,300,pothole,162,187,216,199,54.0,12.0,648.0,4.5,135000.0,0.48,189.0,193.0,2.0,Small,1.48,450x300,0.42,0.6433333333333333,train,0.42,0.6433333333333334,0.12,0.04,0
potholes15.png,447,300,pothole,114,59,330,220,216.0,161.0,34776.0,1.34,134100.0,25.9329,222.0,139.0,1.0,Large,26.43,447x300,0.4966442953020134,0.4633333333333333,train,0.4966442953020134,0.465,0.4832214765100671,0.5366666666666667,0
potholes150.png,454,300,pothole,74,42,454,282,380.0,240.0,91200.0,1.58,136200.0,66.9604,264.0,162.0,1.0,Large,67.46,454x300,0.5814977973568282,0.54,train,0.5814977973568283,0.54,0.8370044052863437,0.8,0
potholes151.png,362,300,pothole,5,21,299,300,294.0,279.0,82026.0,1.05,108600.0,75.5304,152.0,160.0,1.0,Large,76.03,362x300,0.4198895027624309,0.5333333333333333,train,0.4198895027624309,0.535,0.8121546961325966,0.93,0
potholes154.png,445,300,pothole,273,160,375,208,102.0,48.0,4896.0,2.12,133500.0,3.6674,324.0,184.0,9.0,Medium,8.17,445x300,0.7280898876404495,0.6133333333333333,train,0.7280898876404495,0.6133333333333334,0.22921348314606743,0.16,0
potholes154.png,445,300,pothole,255,128,360,159,105.0,31.0,3255.0,3.39,133500.0,2.4382,307.0,143.0,9.0,Medium,6.94,445x300,0.6898876404494382,0.4766666666666667,train,0.6910112359550562,0.4783333333333334,0.2359550561797753,0.10333333333333335,0
potholes154.png,445,300,pothole,166,113,205,128,39.0,15.0,585.0,2.6,133500.0,0.4382,185.0,120.0,9.0,Small,4.94,445x300,0.4157303370786517,0.4,train,0.4168539325842697,0.40166666666666667,0.08764044943820226,0.05,0
potholes154.png,445,300,pothole,1,137,153,177,152.0,40.0,6080.0,3.8,133500.0,4.5543,77.0,157.0,9.0,Medium,9.05,445x300,0.17303370786516853,0.5233333333333333,train,0.17303370786516856,0.5233333333333333,0.3415730337078652,0.13333333333333333,0
potholes154.png,445,300,pothole,71,106,136,117,65.0,11.0,715.0,5.91,133500.0,0.5356,103.0,111.0,9.0,Small,5.04,445x300,0.23146067415730337,0.37,train,0.23258426966292137,0.3716666666666667,0.1460674157303371,0.03666666666666667,0
potholes154.png,445,300,pothole,1,112,45,121,44.0,9.0,396.0,4.89,133500.0,0.2966,23.0,116.0,9.0,Small,4.8,445x300,0.051685393258426963,0.38666666666666666,train,0.05168539325842697,0.38833333333333336,0.09887640449438204,0.030000000000000002,0
potholes154.png,445,300,pothole,1,101,44,111,43.0,10.0,430.0,4.3,133500.0,0.3221,22.0,106.0,9.0,Small,4.82,445x300,0.04943820224719101,0.35333333333333333,train,0.050561797752808994,0.35333333333333333,0.09662921348314607,0.03333333333333333,0
potholes154.png,445,300,pothole,67,94,106,101,39.0,7.0,273.0,5.57,133500.0,0.2045,86.0,97.0,9.0,Small,4.7,445x300,0.19325842696629214,0.3233333333333333,train,0.19438202247191014,0.325,0.08764044943820226,0.023333333333333334,0
potholes154.png,445,300,pothole,1,211,314,300,313.0,89.0,27857.0,3.52,133500.0,20.8667,157.0,255.0,9.0,Large,25.37,445x300,0.35280898876404493,0.85,train,0.35393258426966295,0.8516666666666667,0.703370786516854,0.2966666666666667,0
